carat,cut,colour,clarity,depth,table,price,x,y,z,clarity_n,colour_n,Depth_check
1.64,Premium,E,SI1,59.5,58.0,14236,7.72,7.64,4.57,2,5,59.505208333333336
1.56,Ideal,G,VS2,61.3,56.0,14237,7.48,7.5,4.59,3,3,61.28170894526035
2.02,Premium,I,VS1,60.5,62.0,14238,8.18,8.15,4.94,4,1,60.502143294549924
2.03,Very Good,I,SI2,62.2,54.0,14239,8.11,8.15,5.06,1,1,62.23862238622386
2.02,Premium,I,SI1,61.4,58.0,14240,8.14,8.07,4.98,2,1,61.44355336212215
1.69,Premium,F,VS2,59.8,60.0,14242,7.79,7.74,4.64,3,4,59.75531229877655
1.5,Ideal,F,VS2,61.4,55.0,14242,7.35,7.44,4.54,3,4,61.39283299526708
1.5,Very Good,F,VS2,61.3,61.0,14242,7.33,7.36,4.5,3,4,61.26616746085772
1.85,Ideal,I,VVS2,62.4,57.0,14245,7.91,7.86,4.92,5,1,62.39695624603678
1.51,Ideal,F,VS2,62.4,56.0,14247,7.38,7.31,4.58,3,4,62.35534377127298
1.51,Premium,F,VS2,60.4,59.0,14247,7.41,7.33,4.45,3,4,60.379918588873814
2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3,1,2,63.62545018007204
2.51,Good,G,SI2,59.5,65.0,14251,8.87,8.74,5.24,1,3,59.511641113003975
1.5,Very Good,E,VS2,60.7,60.0,14256,7.32,7.41,4.47,3,5,60.692464358452135
1.5,Very Good,E,VS2,62.1,60.0,14256,7.27,7.31,4.53,3,5,62.13991769547326
2.23,Premium,J,SI1,62.4,59.0,14258,8.36,8.33,5.21,2,0,62.43259436788497
1.7,Ideal,H,VS1,62.8,57.0,14266,7.57,7.47,4.72,4,2,62.765957446808514
2.16,Good,I,VS2,63.6,56.0,14266,8.18,8.12,5.18,3,1,63.55828220858897
2.14,Ideal,I,SI2,60.7,57.0,14267,8.4,8.34,5.08,1,1,60.692951015531655
1.56,Premium,G,VS1,60.9,58.0,14268,7.53,7.49,4.57,4,3,60.85219707057257
1.7,Very Good,H,VVS2,63.1,57.0,14275,7.61,7.52,4.77,5,2,63.05353602115003
2.2,Ideal,I,SI2,62.2,56.0,14277,8.34,8.29,5.18,1,1,62.29705351773903
2.18,Ideal,F,SI2,62.6,55.0,14277,8.27,8.22,5.16,1,4,62.58338386901151
1.54,Ideal,G,VS1,61.2,56.0,14278,7.45,7.46,4.57,4,3,61.30114017437961
2.01,Premium,F,SI2,62.4,58.0,14279,8.08,8.05,5.03,1,4,62.36825790452572
1.5,Ideal,F,VS2,60.2,55.0,14281,7.45,7.51,4.5,3,4,60.16042780748663
1.53,Very Good,E,VS2,61.2,60.0,14282,7.49,7.4,4.56,3,5,61.24916051040966
1.57,Ideal,G,VS2,61.7,56.0,14283,7.42,7.49,4.6,3,3,61.70355466130113
2.22,Good,I,SI2,62.7,61.2,14285,8.23,8.31,5.19,1,1,62.75695284159613
1.71,Ideal,H,VS2,61.4,56.0,14292,7.68,7.71,4.72,3,2,61.33853151397011
1.52,Premium,G,VS1,61.2,60.0,14293,7.37,7.4,4.52,4,3,61.20514556533513
1.51,Premium,F,VS2,61.1,59.0,14294,7.37,7.32,4.49,3,4,61.130020422055814
1.51,Ideal,F,VS2,62.8,56.0,14294,7.32,7.27,4.58,3,4,62.78272789581906
1.51,Premium,F,VS2,62.0,60.0,14294,7.35,7.23,4.52,3,4,62.00274348422496
1.51,Premium,F,VS2,62.5,58.0,14294,7.36,7.21,4.55,3,4,62.45710363761153
1.51,Premium,F,VS2,62.5,58.0,14294,7.33,7.22,4.55,3,4,62.54295532646048
1.52,Very Good,D,SI1,60.6,57.8,14295,7.4,7.46,4.51,2,6,60.699865410497985
2.06,Very Good,I,SI2,62.3,57.0,14298,8.12,8.2,5.09,1,1,62.377450980392155
2.21,Premium,H,SI2,61.3,60.0,14299,8.35,8.33,5.11,1,2,61.27098321342926
1.26,Ideal,E,VVS2,61.1,57.0,14300,7.0,6.98,4.27,5,5,61.087267525035756
1.2,Ideal,F,IF,61.6,57.0,14300,6.84,6.79,4.2,7,4,61.62876008804109
1.51,Premium,E,VS2,62.2,59.0,14300,7.36,7.31,4.56,3,5,62.167689161554186
1.72,Premium,F,SI1,62.4,60.0,14300,7.67,7.62,4.77,2,4,62.39372138652714
1.5,Ideal,H,VVS1,61.2,57.0,14304,7.34,7.4,4.51,6,2,61.19402985074627
1.58,Very Good,F,VS2,59.9,61.0,14308,7.5,7.6,4.52,3,4,59.86754966887417
1.87,Very Good,H,SI1,62.9,58.0,14308,7.79,7.83,4.91,2,2,62.868117797695255
2.03,Ideal,E,SI2,62.3,56.0,14308,8.11,8.09,5.05,1,5,62.345679012345684
1.71,Premium,E,SI1,62.2,58.0,14319,7.67,7.61,4.75,2,5,62.17277486910994
2.0,Premium,H,SI1,63.0,54.0,14319,8.07,7.99,5.06,2,2,63.01369863013697
2.14,Ideal,I,SI2,61.9,56.0,14321,8.22,8.26,5.1,1,1,61.89320388349514
2.0,Ideal,J,VS2,61.0,57.0,14323,8.08,8.13,4.94,3,0,60.950030845157315
2.16,Premium,J,SI1,60.5,59.0,14328,8.41,8.35,5.07,2,0,60.50119331742244
1.64,Premium,G,VS2,62.4,58.0,14330,7.52,7.49,4.68,3,3,62.35842771485677
2.02,Premium,J,VS2,62.1,59.0,14330,8.08,7.98,4.99,3,0,62.14196762141967
1.51,Premium,F,VS2,61.9,59.0,14334,7.31,7.39,4.55,3,4,61.904761904761905
1.51,Very Good,E,VS2,60.8,60.0,14338,7.3,7.36,4.46,3,5,60.84583901773534
2.0,Very Good,H,SI2,61.0,57.0,14340,8.02,8.18,4.94,1,2,60.987654320987666
2.7,Very Good,H,SI2,63.1,56.0,14341,8.84,8.78,5.56,1,2,63.11010215664019
1.61,Ideal,G,VS1,61.9,55.0,14341,7.58,7.55,4.68,4,3,61.863846662260414
2.02,Premium,I,SI2,59.4,59.0,14341,8.25,8.21,4.89,1,1,59.416767922235714
1.53,Premium,G,VS1,61.0,60.0,14344,7.43,7.4,4.52,4,3,60.95751854349291
2.25,Ideal,H,SI1,62.4,56.0,14348,8.4,8.37,5.23,2,2,62.373285629099584
2.02,Premium,I,SI2,61.7,58.0,14350,8.07,8.0,4.96,1,1,61.72993154947106
2.28,Good,J,SI1,63.7,55.0,14350,8.35,8.28,5.3,2,0,63.74022850270595
2.55,Premium,I,SI2,62.9,58.0,14351,8.7,8.59,5.44,1,1,62.926547137073456
1.5,Premium,F,VS2,61.0,58.0,14352,7.37,7.31,4.48,3,4,61.03542234332426
1.66,Premium,D,SI1,62.0,59.0,14354,7.6,7.55,4.7,2,6,62.04620462046205
1.75,Very Good,H,VS1,63.3,56.0,14359,7.63,7.53,4.8,4,2,63.324538258575195
2.14,Ideal,G,SI2,62.9,56.0,14359,8.18,8.14,5.13,1,3,62.86764705882353
2.1,Premium,J,VS2,61.3,59.0,14359,8.27,8.21,5.05,3,0,61.28640776699029
1.5,Very Good,G,VVS1,63.1,62.0,14361,7.25,7.23,4.57,6,3,63.12154696132597
2.27,Premium,I,SI1,61.0,58.0,14362,8.42,8.4,5.19,2,1,61.71224732461356
2.01,Premium,H,SI2,62.0,60.0,14364,8.11,8.04,5.02,1,2,62.1671826625387
2.01,Ideal,H,SI2,62.8,57.0,14364,8.04,7.95,5.02,1,2,62.78924327704816
1.5,Very Good,D,VS2,63.6,55.0,14368,7.17,7.24,4.58,3,6,63.56696738376127
1.5,Premium,F,VS2,60.8,58.0,14372,7.44,7.29,4.48,3,4,60.828241683638836
1.5,Premium,F,VS2,61.3,61.0,14372,7.36,7.33,4.5,3,4,61.26616746085772
1.5,Ideal,F,VS2,61.4,55.0,14372,7.44,7.35,4.54,3,4,61.39283299526708
1.51,Premium,G,VS1,60.1,58.0,14375,7.45,7.48,4.49,4,3,60.14735432016075
1.51,Premium,G,VS1,62.6,60.0,14375,7.19,7.28,4.53,4,3,62.6123013130615
1.51,Ideal,G,VS1,60.6,57.0,14375,7.38,7.48,4.5,4,3,60.565275908479144
1.85,Ideal,I,VVS2,62.4,57.0,14375,7.91,7.86,4.92,5,1,62.39695624603678
1.6,Very Good,G,VS2,61.0,57.0,14383,7.55,7.59,4.62,3,3,61.03038309114927
1.86,Very Good,H,SI1,62.6,58.0,14383,7.77,7.82,4.88,2,2,62.60423348300193
2.09,Ideal,H,SI1,60.6,57.0,14383,8.34,8.29,5.04,2,2,60.61334936861095
1.55,Very Good,G,VS1,60.8,60.0,14386,7.46,7.51,4.55,4,3,60.78824315297262
1.62,Ideal,F,VS1,61.7,55.0,14386,7.58,7.53,4.66,4,4,61.68100595632032
1.5,Premium,E,VS2,62.1,60.0,14386,7.31,7.27,4.53,3,5,62.13991769547326
1.5,Premium,E,VS2,60.7,60.0,14386,7.41,7.32,4.47,3,5,60.692464358452135
1.5,Premium,E,VS2,59.5,58.0,14386,7.53,7.46,4.46,3,5,59.506337558372245
2.15,Ideal,I,SI2,61.7,55.0,14388,8.24,8.43,5.14,1,1,61.66766646670665
1.52,Premium,F,VS2,59.4,55.0,14388,7.52,7.46,4.45,3,4,59.41255006675567
2.1,Premium,I,VS2,60.7,61.0,14394,8.28,8.27,5.02,3,1,60.664652567975835
1.75,Ideal,I,VVS2,62.1,56.0,14394,7.72,7.69,4.79,5,1,62.16742375081116
2.14,Good,H,SI1,57.5,60.0,14395,8.57,8.48,4.9,2,2,57.478005865102645
2.35,Premium,J,VS1,60.7,60.0,14399,8.64,8.6,5.23,4,0,60.67285382830626
1.62,Very Good,F,VS2,63.2,56.0,14400,7.54,7.43,4.73,3,4,63.193052772211104
2.01,Fair,J,VS1,66.6,54.0,14402,7.76,7.92,5.22,4,0,66.58163265306122
2.0,Very Good,J,VS2,61.9,60.0,14403,7.95,8.04,4.95,3,0,61.91369606003753
1.63,Very Good,G,VS1,62.5,60.0,14404,7.43,7.51,4.67,4,3,62.51673360107095
2.0,Premium,D,SI2,61.0,58.0,14406,8.06,7.97,4.89,1,6,61.010605115408595
1.12,Ideal,E,VVS1,61.5,56.0,14407,6.7,6.76,4.13,6,5,61.367013372956905
2.2,Ideal,H,SI2,62.6,55.0,14408,8.34,8.31,5.21,1,2,62.58258258258259
1.97,Premium,F,SI2,61.1,58.0,14410,8.05,8.11,4.94,1,4,61.13861386138615
2.05,Premium,J,VS1,60.1,58.0,14411,8.19,8.25,4.94,4,0,60.097323600973255
1.52,Very Good,F,VS2,62.3,56.0,14412,7.29,7.34,4.56,3,4,62.33766233766234
1.22,Ideal,E,VVS2,61.6,56.0,14414,6.85,6.88,4.23,5,5,61.616897305171165
1.72,Premium,H,VS1,59.3,59.0,14414,7.86,7.82,4.65,4,2,59.311224489795926
1.51,Ideal,F,VS2,63.0,55.0,14414,7.29,7.24,4.58,3,4,63.04198210598761
1.51,Very Good,D,VS2,63.2,58.0,14416,7.29,7.33,4.62,3,6,63.201094391244865
2.22,Ideal,I,SI2,62.7,61.0,14416,8.31,8.23,5.19,1,1,62.75695284159613
2.54,Ideal,G,SI2,62.5,55.0,14421,8.75,8.69,5.45,1,3,62.50000000000001
1.52,Premium,G,VS1,61.9,58.0,14424,7.38,7.35,4.56,4,3,61.91446028513237
1.52,Premium,G,VS1,61.2,60.0,14424,7.4,7.37,4.52,4,3,61.20514556533513
2.01,Good,H,SI2,62.3,60.0,14426,7.95,7.97,4.96,1,2,62.311557788944725
2.01,Very Good,H,SI2,62.9,55.0,14426,8.03,8.09,5.07,1,2,62.90322580645162
1.71,Good,D,SI1,64.1,59.0,14426,7.51,7.46,4.8,2,6,64.12825651302606
1.52,Ideal,D,SI1,60.6,58.0,14426,7.46,7.4,4.51,2,6,60.699865410497985
2.01,Premium,I,SI2,62.1,56.0,14428,8.11,8.06,5.02,1,1,62.09029066171922
2.06,Ideal,I,SI2,62.3,57.0,14428,8.2,8.12,5.09,1,1,62.377450980392155
1.26,Ideal,E,VVS2,61.1,57.0,14429,7.0,6.98,4.27,5,5,61.087267525035756
1.43,Ideal,E,VVS2,62.4,57.0,14429,7.25,7.15,4.49,5,5,62.36111111111111
2.0,Fair,H,SI1,65.1,56.0,14430,7.86,7.77,5.09,2,2,65.13115802943058
1.2,Ideal,F,IF,61.6,57.0,14430,6.84,6.79,4.2,7,4,61.62876008804109
1.54,Very Good,G,VS1,63.4,57.0,14433,7.28,7.36,4.64,4,3,63.38797814207649
1.54,Premium,G,VS1,61.1,56.0,14438,7.54,7.48,4.59,4,3,61.1185086551265
2.01,Premium,I,SI2,62.9,58.0,14444,8.05,8.0,5.05,1,1,62.928348909657316
1.7,Good,G,VS1,63.5,56.0,14445,7.53,7.64,4.82,4,3,63.54647330257087
1.62,Premium,G,VS1,60.7,58.0,14447,7.62,7.54,4.6,4,3,60.686015831134554
1.58,Premium,G,VS1,62.4,60.0,14451,7.46,7.38,4.63,4,3,62.3989218328841
2.14,Good,I,SI2,63.8,57.0,14452,8.17,8.14,5.2,1,1,63.764561618638865
2.14,Ideal,I,SI2,61.9,56.0,14452,8.26,8.22,5.1,1,1,61.89320388349514
2.17,Premium,H,SI1,59.9,61.0,14452,8.39,8.38,5.02,2,2,59.86881335718543
1.58,Premium,E,VS2,60.1,60.0,14453,7.53,7.54,4.53,3,5,60.11944260119442
1.65,Ideal,G,VS2,60.8,56.0,14456,7.65,7.7,4.67,3,3,60.84690553745928
2.08,Premium,H,SI2,58.8,60.0,14462,8.39,8.35,4.92,1,2,58.781362007168454
1.51,Premium,F,VS2,61.9,59.0,14465,7.39,7.31,4.55,3,4,61.904761904761905
1.6,Ideal,G,VS2,62.2,55.0,14474,7.5,7.46,4.65,3,3,62.165775401069524
2.07,Premium,H,SI1,61.2,60.0,14476,8.2,8.12,4.99,2,2,61.15196078431372
2.04,Very Good,I,SI2,62.5,52.0,14477,8.02,8.17,5.06,1,1,62.5077208153181
1.73,Good,E,SI1,64.2,58.0,14479,7.54,7.5,4.83,2,5,64.22872340425532
1.51,Very Good,F,VS1,58.9,60.0,14481,7.46,7.54,4.42,4,4,58.93333333333333
1.51,Ideal,E,VS2,62.7,57.0,14482,7.31,7.26,4.57,3,5,62.731640356897735
1.52,Ideal,G,VS1,61.8,56.0,14482,7.4,7.45,4.59,4,3,61.81818181818181
1.51,Premium,E,VS2,59.8,58.0,14482,7.55,7.52,4.47,3,5,59.32315859323158
1.51,Very Good,E,VS2,63.3,56.0,14482,7.3,7.26,4.61,3,5,63.32417582417584
1.51,Ideal,G,VS2,62.1,55.0,14482,7.38,7.33,4.56,3,3,61.998640380693395
1.51,Ideal,G,VS2,61.8,54.0,14482,7.42,7.38,4.57,3,3,61.75675675675675
1.51,Ideal,E,VS2,61.7,55.0,14482,7.37,7.34,4.54,3,5,61.72671651937457
1.53,Premium,F,VS2,58.5,60.0,14483,7.62,7.56,4.44,3,4,58.49802371541503
1.5,Premium,F,VS2,60.3,58.0,14486,7.47,7.39,4.48,3,4,60.29609690444146
2.06,Premium,I,SI1,60.9,61.0,14488,8.32,8.16,4.99,2,1,60.55825242718446
1.94,Very Good,I,VS2,60.2,58.0,14489,8.04,8.1,4.86,3,1,60.223048327137555
2.14,Premium,H,SI1,62.3,58.0,14490,8.28,8.22,5.14,2,2,62.303030303030305
1.04,Ideal,D,IF,61.8,57.0,14494,6.49,6.52,4.02,7,6,61.79861644888547
1.58,Ideal,F,SI1,61.9,55.0,14495,7.52,7.47,4.64,2,4,61.907938625750496
2.02,Very Good,H,SI2,60.8,60.0,14498,8.07,8.15,4.93,1,2,60.78914919852035
1.0,Ideal,D,VVS1,60.7,56.0,14498,6.47,6.54,3.95,6,6,60.722521137586476
2.29,Ideal,J,SI2,62.8,56.0,14500,8.36,8.39,5.25,1,0,62.6865671641791
2.5,Ideal,J,SI2,64.0,55.0,14502,8.56,8.48,5.46,1,0,64.08450704225352
2.01,Premium,F,SI1,59.5,58.0,14502,8.21,8.18,4.88,2,4,59.54850518608907
2.01,Premium,H,SI1,60.2,58.0,14502,8.06,8.03,4.84,2,2,60.161591050341826
2.01,Premium,E,SI2,62.6,58.0,14502,8.01,7.93,4.99,1,5,62.609786700125476
2.12,Ideal,J,SI1,62.1,56.0,14503,8.17,8.25,5.1,2,0,62.11936662606576
2.06,Ideal,I,SI2,63.3,54.0,14505,8.09,8.14,5.13,1,1,63.21626617375231
1.51,Premium,G,VS1,60.1,58.0,14507,7.48,7.45,4.49,4,3,60.14735432016075
1.51,Ideal,G,VS1,60.6,57.0,14507,7.48,7.38,4.5,4,3,60.565275908479144
1.51,Premium,G,VS1,62.6,60.0,14507,7.28,7.19,4.53,4,3,62.6123013130615
2.15,Ideal,I,SI2,61.7,55.0,14519,8.43,8.24,5.14,1,1,61.66766646670665
1.13,Ideal,E,VVS1,60.6,57.0,14525,6.72,6.77,4.09,6,5,60.63750926612306
2.04,Very Good,I,SI2,60.9,57.0,14527,8.14,8.19,4.97,1,1,60.86956521739131
2.04,Very Good,J,VS1,62.6,58.0,14527,8.06,8.11,5.06,4,0,62.58503401360543
1.5,Very Good,E,VS2,63.2,57.0,14527,7.29,7.26,4.6,3,5,63.23024054982817
1.54,Ideal,E,VS2,62.0,56.0,14529,7.46,7.43,4.61,3,5,61.92075218267294
2.15,Ideal,I,SI1,62.5,57.0,14534,8.2,8.16,5.11,2,1,62.46943765281174
2.01,Ideal,I,SI1,62.3,58.0,14540,8.06,8.02,5.01,2,1,62.313432835820905
1.51,Ideal,G,VS1,61.1,57.0,14542,7.38,7.41,4.52,4,3,61.12237998647735
1.51,Ideal,G,VS1,61.6,56.0,14542,7.34,7.37,4.53,4,3,61.59075458871516
1.51,Premium,G,VS1,62.2,58.0,14542,7.29,7.35,4.55,4,3,62.158469945355186
1.97,Premium,F,SI2,61.1,58.0,14542,8.11,8.05,4.94,1,4,61.13861386138615
2.51,Premium,H,SI2,59.3,61.0,14543,8.81,8.77,5.21,1,2,59.271899886234365
2.51,Premium,H,SI2,60.6,61.0,14543,8.88,8.68,5.29,1,2,60.250569476082
1.52,Premium,F,VS2,62.3,56.0,14544,7.34,7.29,4.56,3,4,62.33766233766234
1.82,Very Good,F,SI1,63.2,56.0,14545,7.71,7.64,4.85,2,4,63.19218241042345
2.03,Ideal,I,SI1,62.6,55.0,14548,8.06,8.11,5.06,2,1,62.58503401360543
2.14,Very Good,J,SI1,62.3,59.0,14556,8.24,8.26,5.14,2,0,62.303030303030305
2.01,Premium,H,SI2,62.3,60.0,14558,7.97,7.95,4.96,1,2,62.311557788944725
2.01,Ideal,I,SI1,61.9,56.0,14558,8.16,8.08,5.03,2,1,61.945812807881765
2.01,Premium,I,SI1,60.1,59.0,14558,8.24,8.19,4.94,2,1,60.133901399878276
1.77,Very Good,D,SI1,59.2,61.0,14561,7.86,7.98,4.69,2,6,59.21717171717172
1.5,Good,E,VS2,57.8,63.0,14565,7.58,7.53,4.37,3,5,57.84248841826605
2.02,Premium,E,SI2,60.4,57.0,14574,8.21,8.18,4.95,1,5,60.402684563758385
2.02,Premium,H,SI1,62.2,59.0,14574,8.09,8.05,5.02,2,2,62.205700123915726
1.52,Premium,E,VS2,61.8,59.0,14577,7.38,7.31,4.54,3,5,61.81075561606535
1.54,Premium,F,VS2,62.4,59.0,14578,7.43,7.38,4.62,3,4,62.390276839973
2.03,Ideal,J,VS1,62.5,57.0,14579,8.14,8.08,5.06,4,0,62.39210850801479
1.98,Ideal,I,SI1,62.6,55.0,14581,8.04,8.1,5.05,2,1,62.57744733581165
1.98,Ideal,I,SI1,61.5,55.0,14581,8.04,8.13,4.97,2,1,61.471861471861466
2.09,Premium,H,SI2,61.4,60.0,14581,8.24,8.2,5.05,1,2,61.43552311435524
1.11,Ideal,D,VVS1,62.1,55.0,14584,6.63,6.64,4.12,6,6,62.09495101733233
1.5,Premium,F,VS2,61.5,58.0,14586,7.32,7.34,4.51,3,4,61.52796725784447
2.03,Premium,J,VS1,59.3,60.0,14588,8.36,8.28,4.93,4,0,59.25480769230769
1.5,Very Good,E,VS2,59.5,58.0,14592,7.44,7.48,4.44,3,5,59.51742627345845
1.34,Ideal,E,VVS2,62.6,54.0,14593,7.05,7.07,4.42,5,5,62.60623229461756
2.2,Ideal,J,SI1,61.5,57.0,14593,8.41,8.37,5.16,2,0,61.50178784266984
1.65,Ideal,G,VS2,61.9,57.0,14593,7.65,7.61,4.72,3,3,61.8610747051114
2.01,Good,I,SI1,59.4,63.0,14597,8.18,8.26,4.88,2,1,59.36739659367397
2.3,Very Good,I,SI2,60.6,60.0,14603,8.51,8.56,5.17,1,1,60.57410661980082
1.95,Very Good,H,SI1,62.9,58.0,14603,7.86,7.94,4.97,2,2,62.91139240506329
1.7,Ideal,H,VVS1,61.4,57.0,14603,7.63,7.69,4.7,6,2,61.35770234986945
2.04,Premium,I,SI2,59.8,59.0,14605,8.3,8.23,4.94,1,1,59.770114942528735
1.7,Premium,F,SI1,62.4,57.0,14611,7.61,7.56,4.73,2,4,62.35992089650627
0.31,Ideal,F,VS1,61.5,54.0,642,4.36,4.39,2.69,4,4,61.48571428571429
0.31,Ideal,F,VS1,61.0,56.0,642,4.38,4.4,2.68,4,4,61.04783599088837
0.3,Very Good,F,VS2,63.2,59.0,642,4.27,4.24,2.69,3,4,63.21974148061105
0.31,Ideal,G,VS1,61.0,56.0,642,4.35,4.4,2.67,4,3,61.02857142857143
0.33,Very Good,G,VS1,61.2,57.0,643,4.46,4.49,2.73,4,3,61.00558659217877
0.37,Ideal,D,SI1,61.9,54.0,643,4.62,4.65,2.87,2,6,61.92017259978425
0.33,Good,F,VS2,59.5,61.0,643,4.49,4.54,2.68,3,4,59.35769656699888
0.36,Premium,D,SI2,63.0,59.0,643,4.52,4.49,2.84,1,6,63.041065482796895
0.34,Ideal,I,VS1,62.0,54.0,643,4.51,4.49,2.79,4,1,62.0
0.3,Very Good,G,VS2,63.5,59.0,644,4.22,4.17,2.66,3,3,63.4088200238379
0.38,Very Good,F,SI2,60.1,60.0,644,4.7,4.75,2.84,1,4,60.10582010582011
0.4,Very Good,E,SI2,62.1,60.0,644,4.65,4.69,2.9,1,5,62.098501070663815
0.32,Very Good,D,SI1,60.0,56.0,644,4.5,4.53,2.71,2,6,60.02214839424141
0.4,Ideal,E,SI2,62.6,54.0,644,4.68,4.71,2.94,1,5,62.61980830670926
0.36,Ideal,F,SI1,59.7,57.0,644,4.69,4.72,2.81,2,4,59.723698193411266
0.4,Fair,D,SI1,65.1,55.0,644,4.63,4.68,3.03,2,6,65.09129967776585
0.33,Ideal,E,SI1,59.6,57.0,644,4.53,4.49,2.69,2,5,59.645232815964526
0.35,Very Good,D,SI1,63.0,57.0,644,4.46,4.52,2.83,2,6,63.02895322939866
0.35,Premium,D,SI1,61.0,60.0,644,4.54,4.58,2.78,2,6,60.964912280701746
0.35,Premium,D,SI1,61.8,59.0,644,4.54,4.56,2.81,2,6,61.75824175824176
0.34,Good,D,VS2,63.6,55.0,644,4.4,4.43,2.81,3,6,63.64665911664779
0.35,Ideal,D,SI1,60.8,55.0,644,4.56,4.59,2.78,2,6,60.76502732240438
0.35,Very Good,D,SI1,60.2,57.0,644,4.56,4.61,2.76,2,6,60.19629225736096
0.35,Ideal,D,SI1,61.6,55.0,644,4.53,4.56,2.8,2,6,61.60616061606161
0.35,Ideal,D,SI1,61.6,57.0,644,4.54,4.55,2.8,2,6,61.60616061606161
0.35,Premium,D,SI1,62.1,58.0,644,4.51,4.54,2.81,2,6,62.09944751381215
0.35,Very Good,D,SI1,60.1,61.0,644,4.56,4.59,2.75,2,6,60.10928961748635
0.35,Ideal,D,SI1,60.7,57.0,644,4.53,4.57,2.76,2,6,60.65934065934065
0.35,Ideal,D,SI1,62.7,56.0,644,4.49,4.51,2.82,2,6,62.666666666666664
0.35,Ideal,D,SI1,62.3,57.0,644,4.5,4.52,2.81,2,6,62.305986696230605
2.11,Premium,I,SI2,58.4,62.0,14615,8.43,8.39,4.91,1,1,58.382877526753866
1.51,Ideal,G,VVS2,62.3,55.0,14616,7.29,7.35,4.56,5,3,62.29508196721311
1.35,Ideal,G,IF,62.2,57.0,14616,7.07,7.11,4.41,7,3,62.20028208744711
1.5,Ideal,E,VS2,63.4,54.0,14618,7.22,7.25,4.59,3,5,63.44160331720802
2.02,Very Good,I,VS2,58.8,57.0,14620,8.21,8.29,4.85,3,1,58.78787878787878
1.7,Ideal,E,SI1,60.1,57.0,14623,7.71,7.74,4.64,2,5,60.06472491909385
1.58,Ideal,G,VS1,61.3,57.0,14624,7.48,7.54,4.6,4,3,61.251664447403456
2.17,Very Good,H,SI2,58.8,62.0,14625,8.48,8.53,5.0,1,2,58.788947677836575
1.04,Ideal,D,IF,61.8,57.0,14626,6.52,6.49,4.02,7,6,61.79861644888547
2.06,Premium,E,SI2,58.8,58.0,14634,8.42,8.35,4.93,1,5,58.79546809779368
2.01,Very Good,I,SI2,60.5,59.0,14637,8.19,8.26,4.98,1,1,60.54711246200609
2.03,Ideal,G,SI1,62.0,57.0,14637,8.1,8.05,5.01,2,3,62.04334365325078
2.22,Ideal,G,SI2,62.6,57.0,14637,8.35,8.29,5.21,1,3,62.62019230769231
2.11,Ideal,J,VS2,61.2,55.0,14638,8.33,8.3,5.09,3,0,61.21467227901382
1.5,Very Good,E,VS2,62.1,60.0,14639,7.27,7.32,4.53,3,5,62.09732693625771
2.03,Fair,H,SI1,65.4,58.0,14646,7.91,7.88,5.16,2,2,65.35782140595313
2.03,Very Good,E,SI2,63.1,56.0,14646,8.01,7.99,5.05,1,5,63.125
2.38,Premium,G,SI2,62.4,58.0,14648,8.59,8.47,5.32,1,3,62.368112543962475
1.54,Ideal,G,VS1,62.0,57.0,14650,7.4,7.45,4.6,4,3,61.95286195286194
2.5,Fair,J,SI2,66.9,58.0,14652,8.36,8.22,5.55,1,0,66.94813027744271
1.51,Good,F,VVS2,63.7,58.0,14654,7.18,7.24,4.59,5,4,63.66158113730929
1.51,Good,G,IF,62.8,60.0,14654,7.18,7.24,4.53,7,3,62.82940360610264
2.53,Premium,H,SI2,62.6,60.0,14659,8.66,8.55,5.39,1,2,62.638001162115046
2.04,Premium,J,VS1,62.6,58.0,14660,8.11,8.06,5.06,4,0,62.58503401360543
2.04,Premium,I,SI2,60.3,60.0,14660,8.26,8.19,4.96,1,1,60.30395136778116
2.22,Premium,I,VS2,60.5,59.0,14662,8.41,8.37,5.08,3,1,60.54827175208581
1.26,Premium,D,VVS2,60.5,58.0,14663,6.99,7.03,4.24,5,6,60.48502139800286
2.32,Premium,J,SI2,62.5,58.0,14666,8.47,8.43,5.28,1,0,62.48520710059172
2.32,Premium,J,SI2,59.0,59.0,14666,8.69,8.64,5.11,1,0,58.972879399884604
1.11,Ideal,D,VVS1,61.6,55.0,14667,6.7,6.68,4.12,6,6,61.58445440956652
1.51,Very Good,F,VS1,59.6,63.0,14673,7.34,7.43,4.4,4,4,59.58023019634395
1.51,Ideal,G,VS1,61.9,57.0,14674,7.37,7.34,4.55,4,3,61.86267845003399
1.51,Ideal,G,VS1,61.1,57.0,14674,7.41,7.38,4.52,4,3,61.12237998647735
1.51,Ideal,G,VS1,61.6,56.0,14674,7.37,7.34,4.53,4,3,61.59075458871516
1.51,Premium,G,VS1,62.2,58.0,14674,7.35,7.29,4.55,4,3,62.158469945355186
1.5,Premium,D,VS2,62.5,61.0,14675,7.32,7.25,4.55,3,6,62.45710363761153
1.52,Very Good,D,VS2,63.4,59.0,14680,7.32,7.24,4.61,3,6,63.32417582417583
1.51,Premium,F,VS2,61.6,58.0,14683,7.32,7.35,4.52,3,4,61.622358554873884
2.03,Fair,G,SI2,64.9,59.0,14687,7.85,7.99,5.14,1,3,64.8989898989899
2.2,Ideal,G,SI2,59.9,57.0,14691,8.54,8.49,5.1,1,3,59.89430416911332
